lat,lon,area_code,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,lighting_score,crowd_density,cctv_coverage,streetlight_density,footpath_quality,infra_score,infra_risk,isolation_index,crime_risk_index,time_of_day_risk,lighting_risk,dist_metro_km,dist_bus_km,dist_hospital_km,dist_police_km,composite_risk_score,label
28.786978024277982,77.07773818922087,AREA-09-05,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.21522749208734077,0.3061089935261079,0.5620724350591358,0.23816384646067484,0.14726825327316023,0.3242631745138818,0.6757368254861182,0.6035563634383451,0.6672,0.8,0.7847725079126593,5.104572905756955,0.3562671474168861,1.8838907255798463,1.8481641541028304,0.706310501748444,Unsafe
28.619439219876025,76.9094289947851,AREA-05-01,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.7600440254109082,0.8545201452343073,0.7252809111320602,0.7432421878313744,0.5768648580594139,0.6870425420550262,0.31295745794497376,0.322187445667621,0.7824,0.15,0.2399559745890918,2.551765561795486,2.1425038240944807,0.5660498095115619,1.8586541020783538,0.33770604199223553,Safe
28.82929895995569,77.13458671336939,AREA-10-06,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8958673805920099,0.668200858255895,0.7301804624102499,0.8821048698113545,0.6402533916850234,0.7563758837830685,0.24362411621693147,0.314246794317727,0.3164,0.18333333333333335,0.10413261940799012,0.19177397751729874,1.6012868518616283,1.6482423868721112,1.0335180208048624,0.3405640351871524,Safe
28.74868401452968,76.92821441401668,AREA-08-01,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6566281772583322,0.6602508058213281,0.7683465196211698,0.496513428934038,0.7708977983265412,0.6739703214922851,0.3260296785077149,0.48622479698437926,0.6124,0.275,0.3433718227416678,1.0822541330104856,2.1898159650105637,4.883174847301139,2.466627533581762,0.514491554838048,Moderate
28.447088673943824,76.88047916694892,AREA-01-00,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.6271141232287311,0.6722378996601882,0.7635285276369025,0.6547498908487032,0.5539564092070693,0.6625843692320827,0.33741563076791725,0.48360703111506237,0.5708,0.7,0.37288587677126894,2.393840656362225,1.1297864440630507,4.181888042909635,2.312633639856754,0.39914387665111345,Safe
28.887811175818378,77.09933391671443,AREA-11-05,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.32759959460878735,0.5858729855357374,0.4409636920180553,0.35321917388430313,0.5434030325020205,0.4409849128164316,0.5590150871835684,0.5203352611171754,0.2547,0.8999999999999999,0.6724004053912127,2.6730578493776136,1.5981980887995788,1.3214815239241964,4.598306401894053,0.5692443498361219,Moderate
28.780569850995175,77.1776867250233,AREA-09-07,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.7591166223769813,0.7607735437948195,0.4661407931628965,0.6350884314708152,0.5654395073571801,0.5550620808289531,0.44493791917104686,0.23140620792125496,0.0919,0.55,0.2408833776230187,0.46752770203990984,1.0238845132386298,0.66286951434103,1.3081750755451784,0.33965945979845,Safe
28.793032152638474,77.27707365320319,AREA-09-10,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.2013173399496165,0.8049250237422355,0.0795417188386297,0.19689404456803902,0.3663885622207049,0.20666908585854554,0.7933309141414544,0.3104194108313176,0.4795,0.825,0.7986826600503835,0.32005697877538825,0.9247500876624267,3.344086605975308,1.8767103078320788,0.6475127044180027,Unsafe
28.46405681633777,77.24141777697714,AREA-01-09,11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.6092682440786781,0.5833467991285368,0.32244471619428244,0.43237381187090035,0.6884904662818858,0.47073362470737967,0.5292663752926203,0.5648813847166714,0.3672,0.16666666666666669,0.3907317559213219,5.889296699671943,0.9632172417452596,3.7399513995421287,2.6957520402519974,0.47834912913731165,Moderate
28.625192968947783,77.27862025637828,AREA-05-10,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9683515031282677,0.5363284769552593,0.8577749135107209,0.9733284279641995,0.5996614002621876,0.8207845895948783,0.17921541040512168,0.47619468918215013,0.4178,0.8166666666666667,0.03164849687173232,2.6113772409784493,1.1266689873386129,2.2423496294217444,0.8948167868930614,0.46899426315727827,Moderate
28.58539901211629,77.23003438541043,AREA-04-09,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.4153329244152021,0.7263717455385187,0.6165066289521071,0.32357481069014754,0.4551395812665903,0.4655703782547662,0.5344296217452338,0.4009489579396932,0.459,0.2,0.5846670755847979,4.899707004774197,0.9377328531909395,0.5108058269951858,3.5453737706577155,0.44278514509056416,Moderate
28.8633824944243,77.20161969845306,AREA-11-08,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.3484697050527832,0.31713652187426034,0.28291162191492314,0.49219231197894375,0.18380822823005918,0.32642884533187116,0.6735711546681289,0.552103696188051,0.0085,0.55,0.6515302949472168,2.2902135860996427,0.13962791086928,2.419160731362094,1.2039001076222036,0.5688446950339003,Moderate
28.72193256004033,76.85506878457035,AREA-07-00,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.6608263306228505,0.7242688748576372,0.7506126060035574,0.5231606609009114,0.846905087550847,0.6998921696818181,0.3001078303181819,0.4047001063335698,0.189,0.15,0.33917366937714954,4.721794691204856,0.4688130958940203,3.626356692543803,1.0486563422439892,0.3159299638723016,Safe
28.811380806635412,77.1630511559046,AREA-09-07,5,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.40285809130940076,0.1192832296759084,0.436940757310237,0.35424549164116514,0.2732839579864601,0.35890037452892876,0.6410996254710712,0.6757921517864385,0.0919,0.75,0.5971419086905992,3.375595385412538,1.4235770438204733,0.8120287831954117,1.3415591144794128,0.5083539169961958,Moderate
28.621707099413666,76.91024090206955,AREA-05-01,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.45956318950270375,0.3460354697532103,0.5605055309274479,0.2504098592909076,0.45803206480528047,0.42123000601800853,0.5787699939819915,0.5683775413191313,0.7824,0.2,0.5404368104972963,2.406252037880169,1.9640757897722567,0.6557639584503219,1.7286598489471101,0.5184776488934015,Moderate
28.51361936089239,76.87933356616627,AREA-02-00,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.5555463215698363,0.2263656039085159,0.528895875212945,0.7630864315580312,0.7396376544469123,0.6740851037039154,0.3259148962960846,0.6798056474988804,0.3755,0.7,0.4444536784301637,2.373968580008746,0.5611765113521886,5.970026174270573,1.9267513891694539,0.5638542356721978,Moderate
28.677292393507916,76.92820607605282,AREA-06-01,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.3003609739477655,0.20710391646882145,0.6227213029336933,0.23021380562107402,0.24419107601144144,0.371784610797601,0.6282153892023989,0.7342871533096859,0.6707,0.8999999999999999,0.6996390260522345,5.521481120358268,1.03057249457584,3.4203295718656084,1.8011038762058929,0.68547365108373,Unsafe
28.431908628052085,77.26164608072087,AREA-00-09,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.6872242696786355,0.3079592342041338,0.843137738956869,0.5946047634805098,0.6294276666896017,0.692038175859963,0.30796182414003703,0.7341797329327773,0.1351,0.4,0.3127757303213645,5.7318408720100855,1.2289611082971088,4.528238003815911,2.8272130299678833,0.3486327569898437,Safe
28.813815585996288,77.22192469655,AREA-09-08,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.22310898020470257,0.6043664840293038,0.313681072279271,0.3883369693971092,0.5345571759935834,0.4060734673848081,0.5939265326151919,0.4274333411844738,0.4598,0.8999999999999999,0.7768910197952974,1.71953757412671,0.23728379596592272,1.5723871716255164,4.16120246965875,0.6037770331564853,Unsafe
28.71583219956103,77.3243862026026,AREA-07-11,10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7368460453201191,0.20337004067920383,0.6892489736641871,0.8592089574921897,0.7491755631633977,0.7667129448537512,0.2332870551462488,0.6187311353649237,0.2842,0.18333333333333335,0.2631539546798809,2.215453403052023,0.9533524674728294,1.868575299199127,1.226513541378228,0.33537606763469086,Safe
28.779043870042685,77.3394881293252,AREA-09-11,16,5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.7358408118914441,0.8238605744959462,0.7634486627679897,0.5782863117238242,0.5353413401486682,0.6302096431167352,0.3697903568832648,0.4815607841815661,0.689,0.26666666666666666,0.2641591881085559,4.977889835313673,2.5740409582439097,3.2561249389260327,2.407522041006717,0.4258045216145038,Moderate
28.577262984064934,77.29664199318698,AREA-04-10,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.5571438172499519,0.27664592419207235,0.7235013008405224,0.7254711860151661,0.5757011561597933,0.679850717247429,0.32014928275257104,0.7248169687059118,0.4103,0.8,0.4428561827500481,4.384829632954309,0.852108244752244,3.2523007251592664,2.6058038417275826,0.47214813288019686,Moderate
28.88534901219745,76.9164630254885,AREA-11-01,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.12253047857026814,0.4351097275351895,0.3824058489134549,0.3885349078077206,0.3265190924346725,0.36778499258281316,0.6322150074171868,0.5689953397538969,0.2899,0.55,0.8774695214297319,4.6206828442902115,1.209346973180431,4.987760040690818,0.6281134749609649,0.6124414845482148,Unsafe
28.846560560661096,77.28919137046249,AREA-10-10,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.6751499343605595,0.1429985275592186,0.9587066186263009,0.8303338828101601,0.8795598108972329,0.8900321187719311,0.10996788122806889,0.8303980929820959,0.2224,0.8999999999999999,0.3248500656394405,5.33134092629635,1.371199629154209,2.780305754818666,3.2011707487977827,0.45218077224869324,Moderate
28.78919174853688,77.26931856739432,AREA-09-10,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.616359766995618,0.5283864869802227,0.6975581957254462,0.6672614777617301,0.4665920670764968,0.6176645058434607,0.38233549415653934,0.5315225696307577,0.4795,0.4,0.383640233004382,0.8855941939845332,1.7166499972493265,3.092920036519966,2.514968736065375,0.5411894111480913,Moderate
28.49731935392598,77.28554292992985,AREA-02-10,21,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.6725870886288087,0.7899375315499347,0.8035076139037283,0.5713646484006579,0.504083553725873,0.632430357924297,0.367569642075703,0.4259495733715837,0.7029,0.7,0.32741291137119133,3.418170243139074,1.9120873764568684,1.6633888122110714,2.415643209102884,0.538740280158128,Moderate
28.633360501863514,76.92584280855824,AREA-05-01,13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.17951851614739708,0.7068421052319096,0.34896009551569823,0.1339797514802729,0.10659054902069981,0.20100611115479983,0.7989938888452002,0.4002511093382501,0.7824,0.16666666666666666,0.8204814838526029,3.1644236050953074,0.6196905320510326,0.8416426982668752,2.7073782366626538,0.6552149297680219,Unsafe
